"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"010154","板橋區","板橋區臺65高架橋下(橋墩編號P93至P94)臨時平面停車場","1","平面式臨時路外停車場","新北市板橋區環河西路及板城路交叉口(華中公園旁)停車場","89667646","小型車計時20元;小型車月租2000元;身障車月租1500元;機車免費;","0~24時","295090.5","2767951","68","50",""
"110100","汐止區","富士大飯店停車場","2","","新北市汐止區大同路1段128號B1","26918999#5133","小型車計時150元;","0~24時","313694.9","2772022.4","46","0",""
"010064","板橋區","馥都飯店停車場","2","立體式建築附設停車空間","新北市板橋區縣民大道1段189號B1~B4/1~49號車格位","29658000","小型車計時100元;","上午7時~下午23時，現場採24小收費非營業時段停放仍予記計費","296388.5","2766847","49","0",""
"030067","中和區","中安停車場","2","立體式建築附設停車空間","新北市中和區南山路159號B1/1~27及31~102號車格位","22422899","小型車計時30元;小型車計時40元;小型車計時30元;小型車月租4000元;","0~24時","300803.5","2765333.5","97","0",""
"170048","林口區","廣停五平面停車場","1","平面式臨時路外停車場","新北市林口區仁愛一路及民富街交叉口","29096061","小型車計時20元;小型車月租1000元;身障車月租800元;","0~24時","287533.3","2774202","48","0",""
"160041","泰山區","泰山區文中二臨時平面停車場","1","","新北市泰山區莊泰路與磚雅厝路交叉口停車場","0800021111","小型車計時20元;小型車月租2200元;身障車月租1100元;機車免費;","0~24時","294247.3","2770694.1","109","76",""
"270012","金山區","客萊停金山一場停車場","2","平面式臨時路外停車場","新北市金山區媽祖街(櫻花公園)旁空地","0933204317","小型車計時60元;小型車月租6000元;","0~24時","314608","2790245","83","0",""
"270011","金山區","客萊停金山二場停車場","2","平面式臨時路外停車場","新北市金山區民生路與媽祖街交叉口空地","0933204317","小型車計時60元;小型車月租6000元;","0~24時","314531.6","2790261.1","88","0",""
"040061","永和區","天琴停車場","2","平面式臨時路外停車場","新北市永和區環河東路4段對面河堤內停車場","0932250069","小型車月租2500元;","0~24時","303417.7","2765754","192","0",""
"100054","淡水區","新北市滬尾藝文休閒園區停車場","2","立體式建築附設停車空間","新北市淡水區中正路1段2號B1、1F、2F","26218555#2902","小型車計時60元;小型車計時120元;機車計次20元;","0~24時","293196.56","2785344.25","195","257",""
"010271","板橋區","俥萊板橋環翠2場停車場","2","平面式臨時路外停車場","新北市板橋區環河西路4段799巷巷底","0933204317","小型車計時60元;小型車月租6000元;","0~24時","298534.9","2769474.5","6","0",""
"010216","板橋區","環翠段臨時平面停車場","1","平面式臨時路外停車場","新北市板橋區文新路與仁化街交叉口停車場","22507029","小型車計時20元;小型車月租3000元;身障車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","298375.0436","2769744.8593","429","50",""
"060147","新店區","綠湖公園地下停車場","1","立體式多目標附建停車場","新北市新店區寶中路36號B1~B3","89193669","小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","305156.4","2763643.8","358","47",""
"010134","板橋區","全群停車場","2","立體式建築附設停車空間","新北市板橋區四維路230巷2號","22535566","小型車計時30元;小型車計時40元;小型車月租6000元;","0~24時","296839.5","2768969","61","0",""
"160042","泰山區","文小一臨時平面停車場","1","平面式臨時路外停車場","新北市泰山區新北大道6段與漢口街北側及西側街廓停車場","0800021111","小型車計時20元;小型車月租2200元;身障車月租1100元;機車免費;","0~24時","293009.2","2769863.7","352","62",""
"150046","五股區","太豐停車場","2","平面式臨時路外停車場","新北市五股區夏綠地街17號","82950555","大型車計時20元;大型車月租3000元;","0~24時","294656.3","2773953.9","0","0",""
"010170","板橋區","板橋區江翠段122地號平面停車場","1","平面式臨時路外停車場","新北市板橋區華江一路377號旁","0800021111","小型車計時20元;小型車月租2500元;身障車月租1500元;","0~24時","297442.9","2769628","55","0",""
"130070","土城區","金城平面停車場","2","平面式臨時路外停車場","新北市土城區金城路2段與明德路1段交叉口","0800021111","小型車計時30元;小型車月租3000元;","0~24時","295718.6","2763636","63","0",""
"050099","新莊區","新北市興化國小附設停車場","2","平面式多目標附建停車場","新北市新莊區五工二路50巷2號","22991001","小型車月租2500元;小型車月租2000元;小型車月租1500元;","0~24時","296572.2","2773155","60","0",""
"170101","林口區","台灣聯通林口新寮停車場","2","平面式建築附設停車空間","新北市林口區仁愛路1段285巷2號B1","252235000","小型車計時80元;小型車月租8000元;機車月租800元;","0~24時","289891.7","2774224.9","29","29",""
"150026","五股區","新北市勞工活動中心地下停車場","2","立體式建築附設停車空間","新北市五股區五工六路9號B1","22461708","小型車計時30元;小型車計時20元;小型車月租4000元;機車計次10元;機車月租200元;","平日7~23時、國定例假日7~19時","295474.1","2772699","68","42",""
"020029","三重區","三重區二重國民小學地下停車場","1","立體式多目標附建停車場","新北市三重區大有街10號B1","0938200111","小型車計時20元;小型車月租4000元;重型機車計時20元;","0~24時","298217.5","2773097","92","0",""
"130027","土城區","嵿埔之星科技廣場停車場","2","立體式建築附設停車空間","新北市土城區中央路4段51號1樓及E棟2F、3F","2268-2243","小型車計時20元;小型車月租3000元;","0~24時","292370","2761369.5","196","0",""
"090062","三峽區","Times三峽中山路停車場","2","平面式臨時路外停車場","新北市三峽區中山路299巷3號對面","08090808924","小型車計時80元;小型車月租8000元;","0~24時","286486.2","2758901.1","6","0",""
"030033","中和區","中和區員山市場臨時平面停車場","1","平面式臨時路外停車場","新北市中和區員山路466巷19號","89193669","小型車計時40元;小型車月租3200元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租150元;","0~24時","298526.953273859","2766562.39251978","38","35",""
"050251","新莊區","臺65橋下新莊端P27~P40停車場","1","平面式臨時路外停車場","新北市新莊區中環路3段及幸福路交叉口","27995657","小型車計時20元;小型車月租3200元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租100元;","0~24時","294636.2","2771306.4","123","117",""
"050163","新莊區","昌和停車場","2","平面式臨時路外停車場","新北市新莊區昌和街與昌平街交叉口","0919218244","小型車計時30元;小型車月租3000元;","0~24時","295845.74916","2772080.0571","146","0",""
"080055","鶯歌區","鶯歌大明昌停車場","2","平面式臨時路外停車場","新北市鶯歌區建國路33號旁","0932270519","機車計時20元;機車月租500元;","0~24時","285916.2","2760895.2","0","146",""
"030063","中和區","智富連城工商園區停車場","2","立體式建築附設停車空間","新北市中和區連城路232-1號B1/1、2、184~195、218~225號車格位","22222014","小型車計時60元;","0~24時","299407","2765547","21","0",""
"230029","八里區","全聯八里商港停車場","2","平面式建築附設停車空間","新北市八里區商港一路197號/1~11號車格位","22461708","小型車計時40元;","0~24時","290124.9","2782279.6","11","0",""
"150047","五股區","全聯五股新五停車場","2","平面式建築附設停車空間","新北市五股區新五路3段120號","22461708","小型車計時40元;","0~24時","294930.5","2775695","6","0",""
"020010","三重區","忠孝橋下重安段停車場","2","平面式多目標附建停車場","新北市三重區忠孝橋下重安段橋墩P1至P21橋墩及匝道","29716468","小型車計時30元;小型車月租4000元;身障車月租2000元;小型車月租3500元;身障車月租1750元;小型車月租3200元;身障車月租1500元;機車計次10元;機車月租180元;","0~24時","299718.5","2772112.5","75","321",""
"070067","三峽區","禮頓企業股份有限公司北大學成三站停車場","2","平面式臨時路外停車場","新北市樹林區學成路540號旁空地","0966237006","小型車計時80元;小型車月租8000元;","0~24時","288500.8","2759825.3","90","0",""
"080056","鶯歌區","禮頓企業有限公司鶯歌尖山二站停車場","2","平面式臨時路外停車場","新北市鶯歌區尖山路174巷35弄55號旁空地","0966237006","小型車計時80元;小型車月租8000元;","0~24時","284749.8","2760014.9","23","0",""
"090063","三峽區","Times三峽和平街停車場","2","平面式臨時路外停車場","新北市三峽區和平街29巷8號旁","0800888924","小型車計時80元;小型車月租8000元;","0~24時","287386","2758672.9","13","0",""
"160043","泰山區","Times南林科技園區立體停車場","2","平面式都市計畫停車場","新北市泰山區南林路123號","0800008924","小型車計時30元;機車計次20元;","0~24時","291073.9","2770786.9","901","644",""
"080057","鶯歌區","尖山國中戶外停車場","2","平面式多目標附建停車場","新北市鶯歌區國中街1號","26781670","小型車月租1200元;小型車月租2000元;","上班日19~7時，國定例假日24小時","284551.3","2759581.9","48","0",""
"050158","新莊區","行政院新莊聯合辦公大樓停車場","2","立體式建築附設停車空間","新北市新莊區中平路439號B2","85220350#55213","小型車計時20元;","上班日7~20時","294785.75337","2772132.5856","331","0",""
"090044","三峽區","三鶯國民運動中心收費停車場","1","立體式多目標附建停車場","新北市三峽區文化路210巷12號","26749088","小型車計時20元;小型車計時30元;小型車月租4000元;機車免費;","0~24時","287244.23155","2758868.744","132","106",""
"170062","林口區","台灣聯通林口文林停車場","2","平面式臨時路外停車場","新北市林口區文化三路1段447巷29號對面空地","25235000","小型車計時80元;小型車月租5000元;","0~24時","287114.33874","2774166.2564","33","0",""
"010029","板橋區","板橋新海抽水站平面停車場","1","平面式臨時路外停車場","新北市板橋區中正路511號","27546661","大型車計時40元;大型車計時60元;大型車月租6000元;小型車計時20元;小型車計時30元;小型車月租3000元;身障車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","295954","2768975.5","34","10",""
"010272","板橋區","168停車聯盟-板橋文化場","2","立體式建築附設停車空間","新北市板橋區文化路1段280號B1","27546661","小型車計時100元;小型車月租8000元;","0~24時","297149.4","2768195.2","16","0",""
"060078","新店區","新環停車場","1","平面式臨時路外停車場","新北市新店區環河路181-1號旁空地","22408767","小型車計時40元;小型車月租4000元;小型車月租2000元;","0~24時","304183.5","2762301","143","0",""
"110086","汐止區","豪欣停車場","2","平面式臨時路外停車場","新北市汐止區福德二路29號旁","0932025374","小型車計時30元;小型車月租3000元;","0~24時","314042","2773405","17","0",""
"010273","板橋區","長揚停車場大觀站","2","平面式臨時路外停車場","新北市板橋區大觀路2段1巷28號前方空地","0980140122","小型車月租3000元;","0~24時","295485.1","2766248.7","6","0",""
"030006","中和區","佳和公園地下停車場","1","立體式建築附設停車空間","新北市中和區中山路二段64巷9號B1、B2","82459359","小型車計時30元;小型車月租4000元;小型車月租3200元;身障車月租2000元;機車計次20元;機車月租300元;機車月租240元;身障車月租150元;","0~24時","300797.9152115","2766418.11915","280","100",""
"010156","林口區","廣停一平面停車場","1","平面式臨時路外停車場","新北市林口區文化二路1段及文化二路1段525巷交叉口","29096061","小型車計時20元;小型車月租1200元;身障車月租1000元;","0~24時","287660.8","2774243","138","0",""
"170047","林口區","廣停二平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段及仁愛一路交叉口","29096061","大型車計時40元;大型車月租2500元;小型車計時20元;小型車月租1200元;身障車月租1000元;","0~24時","287424.4","2774294","111","0",""
"170046","林口區","廣停三平面停車場","1","平面式臨時路外停車場","新北市林口區文化二路1段與文化二路1段309巷交叉口","29096061","小型車計時20元;小型車計時30元;小型車月租1000元;身障車月租800元;","0~24時","287292","2773898","70","0",""
"170045","林口區","廣停四平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段394巷","29096061","小型車計時20元;小型車計時30元;小型車月租2000元;身障車月租1600元;","0~24時","287057.4","2773790","31","0",""
"170048","林口區","廣停五平面停車場","1","平面式臨時路外停車場","新北市林口區仁愛一路及民富街交叉口","29096061","小型車計時20元;小型車月租1000元;身障車月租800元;","0~24時","287533.3","2774202","48","0",""
"010157","林口區","廣停六平面停車場","1","平面式臨時路外停車場","新北市林口區仁愛一路及民富街交叉口","29096061","小型車計時20元;小型車月租1000元;身障車月租800元;","0~24時","287522.9","2774189","48","0",""
"170044","林口區","廣停七平面停車場","1","平面式臨時路外停車場","新北市林口區文化三路1段394巷及文化二路1段241巷交叉口","29096061","小型車計時20元;小型車計時30元;小型車月租2500元;身障車月租2000元;","0~24時","287002.2","2773727","83","0",""
"080046","鶯歌區","鶯歌尖山停車場","2","平面式臨時路外停車場","新北市鶯歌區尖山路55號旁空地","22461708","小型車計時80元;小型車月租3000元;","0~24時","285430","2760266","31","0",""
"050252","新莊區","新莊福營機車停車場","2","平面式臨時路外停車場","新北市新莊區福營路97巷10號旁","0939396692","機車計次20元;機車月租300元;","0~24時","293830","2769398","0","35",""
"140028","蘆洲區","新北市蘆洲國民運動中心停車場","2","立體式多目標附建停車場","新北市蘆洲區長樂路235-1號B1","2281-0338","小型車計時30元;小型車月租4000元;機車計次20元;","0~24時(臨停開放進出場時間為6~22時)","296591.7","2775931","42","62",""
"160044","泰山區","泰山區停五平面停車場","1","平面式都市計畫停車場","新北市泰山區新北大道5段及文程路交叉處","25023315","小型車計時20元;小型車月租2200元;身障車月租1100元;大型車計時40元;大型車月租4400元;","0~24時","293989","2771473","50","0",""
"050253","新莊區","新莊園道臨時平面停車場","1","平面式臨時路外停車場","A區新北市新莊區中正路457巷旁、B區新北市新莊區新樹路67巷","227782446","小型車計時20元;小型車月租2500元;身障車月租1250元;","0~24時","294647","2769586","43","0",""
"010184","板橋區","板橋浮洲合宜住宅A2區地下停車場","2","立體式建築附設停車空間","新北市板橋區合安一路49號B1/640~643、645~717、719、721~770號車格位","27546661#19","小型車計時80元;小型車月租8000元;","0~24時","295160.40938","2765771.7752","128","0",""
"010204","板橋區","Times 板橋大觀路二段停車場","2","立體式臨時路外停車場","新北市板橋區大觀路二段174巷134號對面","0800888924","小型車計時80元;小型車月租8000元;","0~24時","294544.06662","2766107.0349","11","0",""
"020230","三重區","俥萊有限公司大榮場停車場","2","平面式臨時路外停車場","新北市三重區大榮街53號旁空地","0933204317","小型車計時80元;大型車月租8000元;","0~24時","300378","2772909.6","2","0",""
"140047","蘆洲區","比活力停車場","2","平面式建築附設停車空間","新北市蘆洲區信義路165號","89859111","小型車計時80元;小型車月租8000元;","0~24時","298392.8844","2774958.1516","5","0",""
"110101","汐止區","驛林交通股份有限公司汐止站停車場","2","立體式-機械建築附設停車空間","新北市汐止區中興路168號B2/1~11及13~102號車格位","23680365","小型車計時80元;小型車月租6000元;","0~24時","313759.8","2773198.2","101","0",""
"040025","永和區","漢傑企業-永安站停車場","2","立體式-機械建築附設停車空間","新北市永和區中和路499號B2/86~137號車位","2232-4287","小型車計時50元;小型車計時60元;小型車月租6000元;","0~24時","301542","2766135","52","0",""
"160024","泰山區","嘟嘟房泰山泰林站停車場","2","平面式臨時路外停車場","新北市泰山區泰林路2段66號旁空地","26550818","小型車計時50元;小型車月租5000元;","0~24時","293886","2772349","73","0",""
"020026","三重區","社教館地下停車場","1","立體式建築附設停車空間","新北市三重區集美街60號B1","89859111","小型車計時20元;小型車計時30元;小型車月租4000元;","0~24時","299380","2771971.5","38","0",""
"020021","三重區","行政大樓附設停車場","1","立體式-機械建築附設停車空間","新北市三重區新北大道1段11號旁/73~99、102~152及158號車格","89859111","小型車計時40元;小型車月租6000元;身障車月租3000元;","0~24時","299309.5","2772589.5","79","0",""
"020017","三重區","綜合體育館地下停車場","1","立體式多目標附建停車場","新北市三重區新北大道1段2號B1、B2","2986-7222","小型車計時40元;小型車月租6000元;身障車月租3000元;","0~24時","299576","2772729.5","290","0",""
"060131","新店區","新店合作停車場","2","平面式臨時路外停車場","新北市新店區合作路2號","22461708","小型車計時80元;小型車月租3000元;","0~24時","303884.1","2761240.4","11","0",""
"140040","蘆洲區","頂富御寶6大樓停車場","2","立體式建築附設停車空間","新北市蘆洲區長興路182號B1","22819327","小型車月租5000元;機車月租800元;","0~24時","296541.8","2775397","21","21",""
"010089","板橋區","麗寶百貨地下停車場","2","立體式建築附設停車空間","新北市板橋區縣民大道2段3號B2~B6","22526381","小型車計時80元;小型車月租8000元;機車計次50元;機車月租1000元;","0~24時","296568.5","2767238.5","375","367",""
"050101","新莊區","晶冠廣場地下停車場","1","立體式-機械建築附設停車空間","新北市新莊區五工路66號B1~B3","22835158","小型車計時20元;小型車月租4000元;小型車月租3200元;機車免費;","0~24時","296241.2","2772931","381","180",""
"090064","三峽區","Times三峽文化路停車場","2","平面式臨時路外停車場","新北市三峽區文化路120巷22弄5號斜對面","0800888924","小型車計時80元;小型車月租8000元;","0~24時","287543.9","2758829.5","23","0",""
"010168","板橋區","都匯中心地下停車場","2","立體式建築附設停車空間","新北市板橋區中山路2段443巷77號B1~B3","89534738","小型車計時80元;小型車月租6000元;","0~24時","298524.4","2768399","92","0",""
"030133","中和區","敦成大樓收費停車場","2","立體式建築附設停車空間","新北市中和區立德街199號B2、B3","82282525","小型車月租每3個月11000元;小型車月租每6個月20000元;","0~24時","298878.73499","2766886.8925","80","0",""
"140068","蘆洲區","蘆洲光復路停車場","2","平面式臨時路外停車場","新北市蘆洲區光復路41巷21號旁空地","25366655","小型車計時80元;小型車月租8000元;","0~24時","296681.9","2775295.2","3","0",""
"010069","板橋區","星聚點板橋站停車場","2","立體式建築附設停車空間","新北市板橋區中山路1段1號B2","29506565","小型車計時80元;","0~24時","296367.5","2766678.5","79","0",""
"110038","汐止區","三多停車場","2","平面式臨時路外停車場","新北市汐止區建成路59巷底","86485212","小型車計時30元;小型車月租2200元;","0~24時","316829","2774123","164","0",""
"150039","五股區","禮頓企業有限公司五股芳洲站停車場","2","平面式臨時路外停車場","新北市五股區芳洲二路69號旁空地","0966237006","小型車計時80元;小型車月租8000元;","0~24時","294872.7","2775515.3","18","0",""
"100231","淡水區","USPACE海洋都心停車場","2","立體式建築附設停車空間","新北市淡水區新市五路3段350號~400號B1、B2","77518907","小型車計時80元;小型車月租8000元;機車計次50元;","0~24時","294230","2787666.3","144","70",""
"050100","新莊區","Times新莊昌德街第2(月租)停車場","2","平面式臨時路外停車場","新北市新莊區昌德街81號附近停車場","0800888924","小型車月租8000元;","0~24時","296207.9","2771959","19","0",""
"060142","新店區","新北市寶高智慧產業園區停車場","2","平面式建築附設停車空間","新北市新店區寶高路26~30號1樓","29603456*17","小型車計時30元;小型車月租2500元;機車計時10元;機車月租250元;","月租24小時，臨停6~22時","305656.6","2763355.2","44","49",""
"050254","新莊區","新莊豐盛地下停車場","2","立體式建築附設停車空間","新北市新莊區豐盛二街8號B1(484~515)、B2(387~480)","0800021111","小型車計時80元;小型車月租5000元;","0~24時","293674.6","2765829.1","126","0",""
"030083","中和區","民享公園地下停車場","1","立體式建築附設停車空間","新北市中和區自治街67號B1、B2","89193669","小型車計時30元;小型車月租3900元;身障車月租2150元;","0~24時","297995","2766263.5","118","0",""
"050200","新莊區","民安國小地下停車場","1","立體式多目標附建停車場","新北市新莊區民安路261號B1、B2","22040320","小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次20元;機車月租200元;身障機車月租100元;","0~24時","293189.2","2768255","214","50",""
"040054","永和區","網溪國小地下停車場","1","立體式多目標附建停車場","新北市永和區竹林路79號B1~B3","89266876","小型車計時30元;小型車月租4000元;小型車月租2000元;","0~24時","302493.2","2767428","652","0",""
"130117","土城區","禾典土城站停車場","2","平面式臨時路外停車場","新北市土城區中正路151巷27號旁空地","27098677","小型車計時80元;小型車月租8000元;","0~24時","295102.2","2763204.5","39","0",""
"120016","瑞芳區","瑞芳區漁會第一停車場","2","平面式臨時路外停車場","新北市瑞芳區深澳路189-5號前方入口","24972815、0925310671","大型車計次150元;小型車計時30元;","0~24時","332967.30267","2780852.4439","104","0",""
"040077","永和區","永和保平停車場","2","平面式臨時路外停車場","新北市永和區永貞路390號旁空地","22316406","小型車計時60元;小型車月租6000元;","0~24時","301423.4","2766694","12","0",""
"060031","新店區","江陵禮一期停車場","2","立體式建築附設停車空間","新店區民權路63、65、67號B5~B7","29102800","小型車計時40元;小型車月租4200元;","0~24時","304415.5","2763981.5","163","0",""
"130042","土城區","城市車旅家樂福土城店停車場","2","立體式建築附設停車空間","新北市土城區青雲路152號B3~B5","22461708","小型車計時80元;小型車月租5000元;","0~24時","296337","2764031","389","0",""
"100061","淡水區","Times淡水中正東路一段停車場","2","平面式臨時路外停車場","新北市淡水區中正東路1段137號旁","0800888924","","0~24時","296049","2783491","75","0",""
"050152","新莊區","新莊塔寮坑1區停車場","1","平面式臨時路外停車場","新北市新莊區台65橋下西盛環保公園旁","22022354、0800021111","小型車計時20元;小型車月租4000元;機車免費;","0~24時","294761.30264","2768447.5508","43","43",""
"260007","貢寮區","龍洞灣海洋公園停車場","2","平面式臨時路外停車場","新北市貢寮區龍洞街63-8號","24909258","小型車計時30元;","8~18時","342396.9","2779123","19","0",""
"060148","新店區","裕隆城停車場","1","立體式建築附設停車空間","新北市新店區中興路3段70號B1，B2/442~825號汽車格及1~27號卸貨車格，B3","27935818","小型車計時50元;小型車計時60元;小型車月租4500元;機車計時10元;機車月租500元;重型機車計時50元;重型機車計時60元;","0~24時","305196.4","2763549.6","850","896",""
"030119","中和區","新店溪秀朗追風停車場","1","平面式臨時路外停車場","新北市中和區秀朗橋下河濱籃球場旁空地","29406027","小型車計時20元;小型車月租4000元;機車免費;","0~24時","303313.6","2764860","428","93",""
"060097","新店區","新店區中興平面停車場","2","平面式臨時路外停車場","新北市新店區中興路1段12號旁空地","22316406","小型車計時60元;小型車月租6000元;","0~24時","304371.8","2761234","28","0",""
"010208","新莊區","USPACE新莊濕地場停車場","2","平面式臨時路外停車場","新北市新莊區富貴路與昌平街交叉入口/公園對面","77518097","小型車計時80元;小型車月租8000元;","0~24時","295827.85057","2772242.1587","81","0",""
"050166","新莊區","USPACE新莊昌平場停車場","2","平面式臨時路外停車場","新北市新莊區富貴路111號/警局對面停車場","77518097","小型車計時80元;小型車月租8000元;","0~24時","295876.72912","2772228.8094","94","0",""
"100022","淡水區","淡水中正機車停車場","2","立體式多目標附建停車場","新北市淡水區中正路115號B1","0800056990","機車計次20元;機車月租300元;身障機車月租150元;","0~24時","294224.951202369","2784723.7390076","0","76",""
"100031","淡水區","淡水中山機車停車場","2","立體式多目標附建停車場","新北市淡水區中山路77號2、3樓","0800056990","機車計次20元;機車月租300元;身障機車月租150元;","0~24時","294656.8","2784725","0","260",""
"010276","板橋區","板橋台65高架橋下湳仔溝A區停車場","1","平面式多目標附建停車場","新北市板橋區板城路433之1號對面空地停車場","0800021111","小型車計時20元;小型車月租2500元;身障車月租1250元;","0~24時","295532","2766955","34","0",""
"010275","板橋區","板橋台65高架橋下湳仔溝B區停車場","1","平面式多目標附建停車場","B區：新北市板橋區板城路271-1號對面空地","0800021111","小型車計時20元;小型車月租2500元;身障車月租1250元;","0~24時","295628","2766033.1","25","0",""
"070028","樹林區","家樂福樹林場停車場","2","立體式建築附設停車空間","新北市樹林區大安路118號1F、B1、B2","29488889","小型車計時50元;小型車月租5000元;","0~24時","292501.3","2765461","416","0",""
"020123","三重區","光復平面停車場","1","平面式臨時路外停車場","新北市三重區頂文路及神農街交叉口","0800021111","大型車計時40元;大型車月租5000元;小型車計時20元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","297917.4","2772087","361","151",""
"120018","瑞芳區","新九號停車場","2","平面式臨時路外停車場","新北市瑞芳區102縣道(瑞金公路)12公里處","24062527","大型車計時400元;小型車計次400元;","0~24時","333689.4","2778342.8","0","0",""
"040056","永和區","頂溪國小地下停車場","1","立體式多目標附建停車場","新北市永和區文化路133號B1~B3","22312505","小型車計時30元;小型車月租4000元;身障車月租2000元;重型機車計時30元;重型機車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","301550.1","2767620","436","41",""
"050149","新莊區","大漢橋下新莊端機車停車場","1","平面式臨時路外停車場","新北市新莊區思源路與環漢路2段交叉口旁","29599991","機車計次10元;機車月租200元;","0~24時","296461.22333","2770181.8348","0","374",""
"180008","深坑區","深坑老街站停車場","2","平面式臨時路外停車場","新北市深坑區北深路2段142號旁空地","87739828","小型車計時60元;小型車計時100元;","0~24時","312143.8","2766235.6","6","0",""
"030112","中和區","光寶科技中和大樓C棟停車場","2","立體式建築附設停車空間","新北市中和區建六路77號B1、B2","22226181","小型車計時50元;","週一至週五9~17時","299221","2766114","42","0",""
"180003","深坑區","連昇深坑停車場","2","平面式臨時路外停車場","新北市深坑區平埔街7號對面空地","0925975999","小型車計時40元;小型車月租3000元;","0~24時","312104.5","2766035","41","0",""
"030051","中和區","助安168中和興南停車場","2","平面式建築附設停車空間","新北市中和區興南路2段131-2號","27546661","小型車計時100元;小型車月租8000元;","0~24時","301002.5","2764097.5","34","0",""
"020095","三重區","Times三重三信路停車場","2","平面式臨時路外停車場","新北市三重區三信路126號旁停車場","0800888924","小型車計時80元;小型車月租8000元;","0~24時","299392.5","2775590","22","0",""
"010235","板橋區","便利停車場華江站","2","平面式臨時路外停車場","新北市板橋區文化路2段650巷旁空地","27991001","小型車計時40元;小型車月租4000元;","0~24時","298234","2769773","39","0",""
"240002","平溪區","十分第二停車場","2","平面式都市計畫停車場","新北市平溪區靜安路3段356-3號","24966575","大型車計時200元;小型車計時50元;","0~24時","328788.9","2771094","106","0",""
"230032","八里區","八里停五平面停車場","1","平面式都市計畫停車場","新北市八里區賢三街與大崁二街交叉口","0800021111","小型車計時20元;小型車月租1300元;身障車月租650元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","292127","2783320.8","42","65",""
"230031","八里區","八里中庄段平面停車場","1","平面式臨時路外停車場","新北市八里區文昌路與文昌五街交叉口","0800021111","小型車計時20元;小型車月租1300元;身障車月租650元;機車計次10元;機車月租300元;身障機車月租150元;","0~24時","291569.6","2783070.6","103","46",""
"230010","八里區","八里龍形平面停車場","1","平面式都市計畫停車場","新北市八里區龍米路1段與龍形一街交叉口","0800021111","小型車計時20元;小型車月租1300元;身障車月租650元;","0~24時","295498.5","2780291","62","0",""
"130118","土城區","Times土城中州路停車場","2","平面式臨時路外停車場","新北市土城區中州路30巷內/仁基京品接待中心對面","0800888924","小型車計時80元;小型車月租8000元;","0~24時","291752.5","2761265.3","108","0",""
"010199","板橋區","板橋浮洲合宜住宅A6西區地下停車場","2","立體式建築附設停車空間","新北市板橋區合宜一路9號B1/2510~2598、2600、2602~2610、2612~2620、2622~2706、2708~2734號車格位","27546661","小型車計時80元;小型車月租8000元;","0~24時","294717.73385","2765474.3572","220","0",""
"030096","中和區","宏達經營管理顧問有限公司安平停車場","2","立體式建築附設停車空間","新北市中和區安平路109號B1","22835158","小型車計時80元;小型車月租8000元;","0~24時","301634.7","2765624","27","0",""
"110074","汐止區","汐止樟樹二路停車場","2","平面式多目標附建停車場","新北市汐止區樟樹二路342巷高架橋下","26923579","小型車月租2200元;","0~24時","314762.8005","2773843.0625","113","0",""
"140046","蘆洲區","Times蘆洲永康街停車場","2","平面式臨時路外停車場","新北市蘆洲區永康街10號對面","080088824","小型車計時80元;小型車月租8000元;","0~24時","296306.52961","2775354.0962","115","0",""
"010234","板橋區","城市車旅板橋誠品停車場","2","立體式-機械建築附設停車空間","新北市板橋區中山路1段46號1樓","22461708","小型車計時100元;小型車月租5000元;","0~24時","296537.9","2766793.3","27","0",""
"020168","三重區","萊客有限公司三重停車場","2","平面式臨時路外停車場","新北市三重區電信街20號旁空地","0933204317","小型車計時100元;小型車月租8000元;","0~24時","300183.20188","2772336.1219","25","0",""
"010200","板橋區","板橋浮洲合宜住宅A6東區地下停車場","2","立體式建築附設停車空間","新北市板橋區合宜一路175號B1/1022~1033、1035、1038~1055、1057、1059~1089、1092~1176、1178~1213號車格位","27546661","小型車計時80元;小型車月租8000元;","0~24時","294925.45013","2765391.299","184","0",""
"040057","永和區","永合停車場","2","平面式臨時路外停車場","新北市永和區環河東路2段永福水門進入後正前方","0919127409","小型車計次100元;小型車月租3000元;","臨停8~22時，月租24小時","302937.4","2767043","278","0",""
"020232","三重區","便利停車場三重三站","2","立體式建築附設停車空間","新北市三重區中正北路29號B1","27991001*175","小型車計時40元;小型車月租5000元;機車計次30元;機車月租900元;","0~24時","299697.4","2772848.6","110","102",""
